date,adr_ATM_1M,adr_P25_1M,adr_C25_1M,adr_ATM_3M,adr_ATM_1Y,adr_ADR_SPOT,loc_ATM_1M,loc_P25_1M,loc_C25_1M,loc_ATM_3M,loc_ATM_1Y,loc_LOC_SPOT,fx_ATM_1M,fx_RR_1M,fx_BF_1M,fx_ATM_3M,fx_RR_3M,fx_BF_3M,fx_ATM_1Y,fx_RR_1Y,fx_BF_1Y,fx_FX_SPOT
2024-05-22,30.687,30.7434,30.577,32.129,32.856,922.33,28.512,28.8499,29.2166,30.347,30.891,854.1,5.4025,-0.22,0.0725,5.4225,-0.375,0.1,6.205,-0.82,0.235,1.08
2024-05-23,29.258,29.8982,27.794,32.495,33.337,934.25,25.263,26.189,25.1704,29.462,30.877,876.4,5.23,-0.2125,0.0725,5.3725,-0.355,0.1,6.2225,-0.8125,0.23,1.08
2024-05-24,28.658,29.0861,28.5458,32.118,32.871,956.22,25.939,26.2406,25.4153,29.618,31.237,880.5,5.095,-0.22,0.07,5.2675,-0.37,0.0975,6.1775,-0.815,0.23,1.08
2024-05-28,30.783,30.9254,31.1289,32.938,33.432,991.85,24.965,25.4435,24.7298,29.302,31.174,896.0,5.2175,-0.21,0.0725,5.275,-0.365,0.1,6.1775,-0.815,0.23,1.09
2024-05-29,31.255,31.109,31.194,33.113,33.163,957.88,27.104,27.6195,26.2279,29.977,31.523,888.5,5.4475,-0.235,0.0775,5.475,-0.395,0.115,6.4125,-0.85,0.245,1.08
2024-05-30,31.074,32.0102,32.1836,33.464,33.549,966.12,26.447,27.4682,26.6008,30.363,31.353,881.0,5.2,-0.25,0.08,5.4525,-0.44,0.1175,6.3725,-0.885,0.2725,1.08
2024-05-31,31.411,32.6499,31.0273,33.369,33.21,960.35,27.493,28.6848,27.4887,31.025,31.874,870.8,5.155,-0.28,0.08,5.3725,-0.42,0.115,6.3325,-0.8875,0.2575,1.08
2024-06-03,31.568,31.9437,31.5207,33.443,33.601,965.48,27.077,27.3836,26.3201,30.7,31.887,880.5,5.345,-0.2475,0.0775,5.4075,-0.4025,0.1225,6.34,-0.87,0.255,1.09
2024-06-04,31.118,31.9624,31.1091,33.35,33.425,950.81,26.877,27.1419,26.8986,30.664,31.635,872.9,5.4625,-0.185,0.0775,5.48,-0.4,0.125,6.375,-0.88,0.275,1.09
2024-06-05,31.556,32.31,32.9836,33.92,33.878,1041.34,27.909,28.5037,28.2503,31.15,31.455,943.6,5.365,-0.185,0.075,5.4475,-0.3925,0.12,6.345,-0.8475,0.2575,1.09
2024-06-06,31.344,32.8291,33.1141,34.257,33.845,1052.61,27.912,28.381,27.7352,31.167,31.343,957.5,5.15,-0.185,0.075,5.3775,-0.38,0.12,6.275,-0.845,0.255,1.09
2024-06-07,30.649,31.0351,30.9882,33.647,33.975,1028.42,27.53,27.9555,27.4804,31.114,31.251,958.9,5.115,-0.235,0.0775,5.365,-0.405,0.125,6.28,-0.86,0.25,1.08
2024-06-10,30.953,29.2657,30.1444,33.62,33.525,1041.71,27.153,27.1308,26.2254,30.806,31.243,963.4,6.0375,-0.5375,0.0975,5.8025,-0.615,0.13,6.4525,-0.9825,0.2625,1.08
2024-06-11,30.77,30.515,30.6363,33.858,33.783,1036.01,27.1,26.8201,26.1571,30.789,31.183,959.2,6.6125,-0.75,0.1125,6.245,-0.825,0.155,6.7825,-1.1375,0.2775,1.07
2024-06-12,30.88,30.6479,30.5093,33.968,33.725,1068.86,27.043,26.4956,26.1792,31.116,31.467,985.6,5.9925,-0.6725,0.115,5.8875,-0.785,0.1525,6.575,-1.12,0.2825,1.08
2024-06-13,32.462,30.154,31.1153,34.63,33.8,1052.71,29.896,27.4226,27.1572,32.292,32.056,966.5,6.7825,-0.93,0.1275,6.5725,-1.055,0.1675,6.905,-1.31,0.295,1.07
2024-06-14,35.764,28.6502,31.1636,36.201,35.124,1027.9,32.359,29.3707,28.1804,33.224,32.815,953.0,7.3525,-1.505,0.1875,6.925,-1.5525,0.2375,7.055,-1.6775,0.3725,1.07
2024-06-17,39.29,29.7741,30.7832,36.814,35.015,1052.47,35.524,25.7329,27.2913,33.281,32.655,969.4,7.215,-1.5275,0.1875,6.72,-1.5775,0.2325,7.08,-1.6875,0.3575,1.07
2024-06-18,40.772,31.1416,27.8145,37.099,35.5,1061.38,35.754,24.3142,24.0515,33.047,32.696,983.8,7.2575,-1.525,0.1775,6.7475,-1.5775,0.2275,7.15,-1.6775,0.3575,1.07
2024-06-20,42.17,31.2127,31.2501,36.806,36.019,1050.74,37.47,27.2724,26.4574,32.676,32.991,988.9,6.8575,-1.4325,0.18,6.6125,-1.5025,0.2325,7.01,-1.6475,0.3525,1.07
2024-06-21,41.389,33.2788,33.6924,36.189,35.203,1036.6,37.44,38.4817,38.2692,32.504,32.599,963.4,6.82,-1.385,0.15,6.535,-1.42,0.195,7.03,-1.635,0.33,1.07
2024-06-24,40.553,40.956,42.7199,36.047,35.298,1002.01,37.141,38.6384,38.6154,32.81,32.979,948.5,6.7425,-1.205,0.14,6.33,-1.2325,0.1975,6.8425,-1.455,0.315,1.07
2024-06-25,40.27,41.1333,42.0985,35.813,35.718,1023.34,37.438,39.9244,38.8438,32.918,33.155,950.2,6.7125,-1.16,0.145,6.295,-1.165,0.19,6.845,-1.41,0.31,1.07
2024-06-26,41.083,42.8413,43.4869,36.153,35.258,1016.6,37.65,40.4868,39.9591,33.351,33.459,946.6,6.68,-1.3175,0.16,6.4125,-1.29,0.2025,6.895,-1.465,0.325,1.07
2024-06-27,40.982,42.8409,44.0508,35.955,35.422,1028.01,37.878,41.1466,40.4333,33.022,32.995,960.0,6.565,-1.2675,0.1625,6.3275,-1.28,0.2025,6.8675,-1.45,0.33,1.07
2024-06-28,40.869,43.3166,44.3595,36.112,35.421,1022.73,37.384,40.9885,40.3876,32.746,32.695,964.2,6.46,-1.2525,0.155,6.23,-1.2425,0.2025,6.8575,-1.435,0.325,1.07
2024-07-01,39.238,43.4363,44.1826,36.039,35.338,1033.49,37.317,41.9915,41.4451,33.374,33.04,954.3,5.86,-0.75,0.11,5.77,-0.785,0.1475,6.62,-1.1625,0.29,1.07
2024-07-02,39.206,42.6207,43.8648,35.717,35.235,1047.89,36.29,41.4771,41.4017,32.525,32.195,965.9,5.755,-0.69,0.1125,5.69,-0.78,0.155,6.5825,-1.1625,0.31,1.07
2024-07-03,41.051,46.1501,46.7477,36.232,35.237,1071.41,35.724,41.9106,41.1974,32.444,32.194,985.8,5.515,-0.5,0.085,5.5425,-0.615,0.1325,6.4725,-0.96,0.2575,1.08
2024-07-05,39.066,47.1561,46.7901,36.061,35.134,1074.48,36.084,45.0924,43.4852,32.37,31.806,993.0,5.335,-0.4475,0.095,5.485,-0.57,0.13,6.425,-0.93,0.255,1.08
2024-07-08,39.442,47.4691,49.0891,36.316,34.471,1077.39,35.427,45.1081,44.7389,32.071,31.129,997.9,5.1725,-0.385,0.085,5.3475,-0.5275,0.125,6.335,-0.8575,0.245,1.08
2024-07-09,40.578,49.3114,52.7976,36.788,35.355,1059.97,36.293,49.0935,47.5139,32.983,31.937,982.7,5.06,-0.2975,0.08,5.325,-0.47,0.13,6.335,-0.855,0.255,1.08
2024-07-10,39.845,51.1443,54.0152,36.747,34.831,1098.95,35.895,49.5619,48.5459,32.498,31.82,1002.0,4.995,-0.2925,0.08,5.325,-0.47,0.13,6.32,-0.8675,0.25,1.08
2024-07-11,39.871,54.9033,54.4994,36.535,35.164,1062.5,36.302,53.4539,51.5023,32.927,31.969,989.1,4.8075,-0.2525,0.0825,5.295,-0.4225,0.125,6.265,-0.845,0.2475,1.09
2024-07-12,40.502,57.0657,62.6392,36.859,34.781,1085.26,36.686,58.2094,56.0126,32.834,31.81,1002.2,4.865,-0.2175,0.0925,5.18,-0.39,0.125,6.13,-0.82,0.245,1.09
2024-07-15,40.714,63.5552,66.9011,37.217,35.155,1063.63,36.615,63.0136,60.6306,33.31,32.037,989.2,5.0475,-0.1475,0.0925,5.23,-0.345,0.125,6.17,-0.81,0.245,1.09
2024-07-16,40.602,71.2769,73.7857,37.449,35.299,1068.19,38.586,73.7344,70.7321,34.697,33.083,977.8,5.0575,-0.145,0.0875,5.27,-0.39,0.125,6.175,-0.85,0.255,1.09
2024-07-17,37.466,51.8583,53.2672,37.739,36.163,932.055,33.759,42.4957,50.7148,33.485,33.399,870.9,5.255,-0.1375,0.0975,5.4325,-0.3375,0.1225,6.175,-0.86,0.25,1.09
2024-07-18,35.064,39.3103,39.3886,36.488,35.764,924.15,33.819,50.4154,46.1698,32.715,32.916,838.5,5.03,-0.2125,0.105,5.435,-0.42,0.1375,6.2175,-0.95,0.2575,1.09
2024-07-19,34.584,36.134,35.9162,36.401,35.293,895.37,33.203,35.0172,33.5876,33.826,33.134,829.5,5.0975,-0.25,0.105,5.445,-0.45,0.14,6.255,-0.965,0.2575,1.09
2024-07-22,32.907,32.2801,31.9779,35.301,35.847,941.26,30.823,34.2139,30.3045,32.875,32.719,850.5,4.9775,-0.225,0.095,5.325,-0.44,0.13,6.195,-0.97,0.265,1.09
2024-07-23,31.453,32.4745,31.4082,35.139,34.976,932.81,29.172,30.4673,29.6335,33.078,32.42,860.9,5.0175,-0.23,0.0925,5.4,-0.4475,0.1325,6.2725,-0.9625,0.2675,1.09
2024-07-24,35.285,38.2802,35.6818,37.871,35.846,872.75,31.841,32.8227,31.3452,34.053,32.713,831.6,5.13,-0.2575,0.0975,5.485,-0.47,0.135,6.37,-0.97,0.27,1.08
2024-07-25,36.636,39.5011,36.5332,37.964,36.171,862.63,34.189,36.8169,33.7271,35.176,33.294,799.6,4.99,-0.2725,0.105,5.505,-0.47,0.135,6.39,-1.0,0.2825,1.08
2024-07-26,35.967,37.9187,32.656,37.672,36.038,888.39,33.879,36.0698,34.0479,34.792,33.085,820.5,4.7375,-0.2375,0.1,5.23,-0.435,0.135,6.275,-0.96,0.27,1.09
2024-07-29,35.39,37.7049,34.6891,37.5,36.427,870.55,34.703,35.6061,33.5772,36.036,32.888,806.3,4.985,-0.275,0.095,5.3375,-0.475,0.1325,6.31,-0.975,0.2725,1.08
2024-07-30,37.475,39.1847,37.1513,38.016,36.178,860.24,35.14,36.7551,34.4232,35.615,32.771,805.7,4.9925,-0.2725,0.0925,5.335,-0.445,0.13,6.315,-0.95,0.27,1.08
2024-07-31,36.357,38.016,38.7218,38.181,36.005,936.7,33.0,35.3547,34.5054,36.217,33.089,850.5,4.9025,-0.29,0.1025,5.355,-0.445,0.135,6.365,-0.945,0.27,1.08
2024-08-01,41.066,43.5176,40.8179,40.613,37.098,883.71,35.207,36.501,36.9377,36.453,34.031,829.9,5.08,-0.3525,0.1225,5.6175,-0.5175,0.1525,6.5,-0.975,0.29,1.08
2024-08-02,46.134,55.3408,48.7801,46.334,39.432,809.35,47.711,55.2027,49.678,44.038,37.117,737.1,5.4425,-0.1975,0.13,5.785,-0.3725,0.175,6.5225,-0.83,0.2925,1.09
2024-08-05,51.532,59.9008,50.711,48.52,40.736,820.35,45.174,53.5348,47.3791,43.832,37.489,746.0,6.475,-0.01,0.2,6.3625,-0.265,0.22,6.715,-0.8225,0.3525,1.1
2024-08-06,43.674,51.0799,44.4254,43.634,38.578,843.01,41.985,52.424,44.6726,42.569,37.099,780.1,5.85,-0.21,0.18,6.3825,-0.39,0.2175,6.545,-0.865,0.345,1.09
2024-08-07,45.71,51.5729,46.4101,45.121,39.213,836.35,38.669,41.687,40.3,39.188,35.908,796.0,5.55,-0.17,0.15,6.2775,-0.44,0.19,6.4625,-0.875,0.32,1.09
2024-08-08,42.502,48.0948,41.2116,42.225,38.24,876.65,40.886,46.8771,43.136,40.121,36.721,794.3,5.4975,-0.1475,0.17,6.2775,-0.415,0.2,6.515,-0.9175,0.3325,1.09
2024-08-09,41.271,44.8714,41.4084,41.567,37.902,860.55,40.051,46.0727,42.4962,40.319,36.628,784.0,5.4575,-0.15,0.165,6.12,-0.42,0.185,6.4975,-0.945,0.325,1.09
2024-08-12,40.676,43.2456,39.0097,41.051,37.958,852.86,37.795,42.0276,40.2469,38.554,35.72,784.6,5.5625,-0.1525,0.135,6.1,-0.4225,0.185,6.485,-0.9175,0.3175,1.09
2024-08-13,37.401,39.1493,37.8008,39.182,36.91,869.49,35.943,36.2001,36.6891,36.979,35.085,789.5,5.75,-0.115,0.1425,6.23,-0.39,0.19,6.6225,-0.92,0.3225,1.1
2024-08-14,36.261,36.6936,35.0879,38.148,36.871,879.58,33.832,33.1068,33.1826,36.255,34.355,799.3,5.7125,0.1025,0.17,6.23,-0.26,0.2,6.615,-0.88,0.3275,1.1
2024-08-15,35.844,41.0443,40.7668,38.077,36.097,928.25,31.802,31.4374,31.6427,34.948,33.836,832.0,5.32,0.01,0.165,6.1175,-0.285,0.1925,6.545,-0.8975,0.3175,1.1
2024-08-16,34.594,32.1864,33.1555,38.075,36.065,918.66,32.341,33.6937,31.8081,35.291,33.983,832.5,5.335,0.06,0.15,6.0825,-0.2575,0.19,6.575,-0.9025,0.3225,1.1
2024-08-19,32.928,33.7184,32.7159,37.307,36.01,933.15,30.857,32.4949,30.3466,36.21,33.85,829.4,6.04,0.0975,0.1525,6.3175,-0.2225,0.1975,6.61,-0.855,0.315,1.11
2024-08-20,34.287,35.4575,34.1796,38.188,36.586,926.18,32.676,32.0158,30.6913,36.783,33.906,832.6,6.3925,0.1575,0.1575,6.5,-0.18,0.2,6.585,-0.82,0.325,1.11
2024-08-21,34.657,35.3153,34.2928,38.225,36.397,943.61,30.698,31.7915,30.174,36.599,33.798,843.3,6.52,0.19,0.1825,6.5075,-0.1475,0.215,6.5075,-0.7925,0.325,1.12
2024-08-22,36.917,38.846,36.6906,39.965,37.161,907.71,31.644,32.9036,31.2259,37.056,34.019,833.0,6.0575,0.23,0.1725,6.4125,-0.13,0.21,6.3975,-0.7625,0.335,1.11
2024-08-23,34.539,36.0083,33.8897,38.662,36.586,907.26,32.877,34.3344,32.3423,37.35,34.117,818.8,6.24,0.185,0.18,6.4425,-0.0675,0.215,6.395,-0.745,0.33,1.12
2024-08-26,36.273,38.7528,36.141,39.868,37.372,883.31,34.094,36.1205,33.7748,37.914,34.568,797.0,6.515,0.3075,0.1775,6.6325,-0.05,0.2225,6.475,-0.77,0.355,1.12
2024-08-27,34.767,37.7929,35.8925,39.881,37.115,889.88,33.307,35.3148,33.1179,37.755,34.405,794.2,6.365,0.2675,0.175,6.53,-0.05,0.215,6.4075,-0.7575,0.325,1.12
2024-08-28,37.119,40.5606,38.3517,40.875,37.435,888.13,34.83,29.7152,34.7592,38.338,34.595,799.4,6.545,0.1,0.17,6.6525,-0.165,0.2075,6.43,-0.82,0.33,1.11
2024-08-29,35.176,36.5738,34.1858,39.399,37.335,887.71,29.806,31.6677,29.3614,36.489,33.492,823.0,6.465,-0.0275,0.1775,6.6975,-0.3,0.215,6.45,-0.8875,0.3325,1.11
2024-08-30,33.598,34.5302,32.3585,38.652,36.962,903.87,30.145,31.4157,29.5816,36.215,33.622,812.0,6.14,-0.0375,0.1475,6.5075,-0.33,0.195,6.36,-0.875,0.305,1.1
2024-09-03,38.107,41.015,37.7526,41.367,38.217,845.39,32.647,35.3718,32.8618,37.012,34.035,782.8,6.215,-0.125,0.145,6.37,-0.3625,0.185,6.28,-0.88,0.29,1.1
2024-09-04,38.881,41.5761,38.6076,42.205,38.493,811.48,37.425,41.9013,37.918,40.164,35.315,736.4,6.19,0.0225,0.1375,6.305,-0.3375,0.1775,6.2575,-0.86,0.2925,1.11
2024-09-05,38.952,42.7831,39.3065,41.868,38.407,795.6,37.963,43.2822,38.8506,41.357,35.373,720.0,6.24,0.13,0.135,6.3575,-0.24,0.175,6.27,-0.815,0.305,1.11
2024-09-06,43.261,47.7417,43.7128,44.517,39.588,752.79,42.113,49.3997,46.617,43.098,36.784,681.0,5.7325,0.135,0.1425,6.1825,-0.2225,0.18,6.185,-0.805,0.31,1.11
2024-09-09,39.509,42.0553,39.2061,42.854,39.004,749.82,39.255,35.211,40.1699,41.903,36.367,676.5,5.6025,0.0375,0.135,6.03,-0.2525,0.1725,6.15,-0.81,0.305,1.1
2024-09-10,38.908,40.2655,38.1161,42.696,38.877,751.38,37.848,41.8355,38.5865,42.224,36.557,672.5,5.69,-0.03,0.135,6.05,-0.3125,0.1725,6.2025,-0.8175,0.3,1.1
2024-09-11,39.304,38.9777,37.8168,42.468,38.586,800.14,37.148,40.5986,37.8339,40.678,36.378,698.1,5.61,-0.0575,0.1425,6.1125,-0.33,0.1825,6.2125,-0.8375,0.305,1.1
2024-09-12,38.407,41.0855,36.492,41.497,38.201,800.17,36.394,37.7934,35.8388,40.815,34.319,722.4,5.48,0.0475,0.1375,6.16,-0.2975,0.1875,6.17,-0.8525,0.3125,1.11
2024-09-13,38.669,36.5814,34.5091,41.016,38.06,816.36,36.175,34.7968,34.1535,39.78,35.74,734.0,5.5,0.1475,0.1375,6.1625,-0.2225,0.1825,6.175,-0.81,0.305,1.11
2024-09-16,40.52,36.5134,34.9836,40.871,38.354,803.04,40.014,34.8116,34.2331,39.977,34.491,719.9,5.8575,0.2075,0.1425,6.2875,-0.16,0.18,6.2125,-0.735,0.3,1.11
2024-09-17,41.588,38.761,36.5475,40.354,38.319,805.69,39.815,34.2548,34.435,39.484,35.62,726.0,5.995,0.2175,0.1375,6.2775,-0.1575,0.1875,6.2225,-0.7425,0.3275,1.11
2024-09-18,42.433,36.8489,37.9105,40.314,38.315,787.84,41.603,41.4627,42.01,39.792,36.037,715.0,5.795,0.1675,0.1375,6.2425,-0.1375,0.185,6.24,-0.7075,0.3225,1.11
2024-09-19,40.177,30.8054,37.0846,39.13,38.277,828.16,40.306,35.7568,36.656,39.014,35.497,747.9,5.4575,0.12,0.125,6.2125,-0.15,0.175,6.14,-0.69,0.305,1.12
2024-09-20,42.917,36.0325,34.2929,40.643,37.679,795.28,42.143,44.1724,40.8946,39.873,35.963,716.7,5.4,0.13,0.125,6.2025,-0.155,0.1725,6.12,-0.7,0.305,1.12
2024-09-23,40.698,42.3135,40.5956,39.558,37.922,803.5,41.703,42.9476,40.2145,39.093,35.873,718.3,5.5375,0.0425,0.125,6.2,-0.18,0.175,6.145,-0.6975,0.3025,1.11
2024-09-24,40.258,42.6861,38.5661,38.89,37.565,814.0,41.115,42.7847,39.8609,39.164,35.516,727.6,5.5775,0.0175,0.12,6.19,-0.185,0.17,6.135,-0.6725,0.2975,1.12
2024-09-25,41.746,44.5588,42.1316,40.007,37.873,818.18,41.084,42.496,39.6933,38.968,35.346,735.0,5.74,0.025,0.12,6.2725,-0.2175,0.17,6.2,-0.68,0.29,1.11
2024-09-26,40.16,44.2156,42.9689,40.309,38.364,852.44,41.524,43.3543,40.9861,39.509,35.542,759.8,5.6975,-0.095,0.12,6.3325,-0.255,0.17,6.2425,-0.6625,0.2875,1.12
2024-09-27,42.204,45.6663,43.1566,41.002,38.535,841.54,40.539,43.2795,40.4157,39.463,35.507,757.3,5.865,-0.1275,0.1225,6.385,-0.2925,0.1675,6.29,-0.68,0.285,1.12
2024-09-30,41.938,46.2305,43.987,40.929,38.2,833.25,41.627,44.5975,42.0399,39.909,35.72,745.6,6.0575,-0.1,0.1225,6.5025,-0.2725,0.1725,6.335,-0.685,0.285,1.11
2024-10-01,41.55,49.2204,45.6414,41.43,38.757,822.35,44.252,48.2449,45.4699,41.249,36.19,741.8,6.335,-0.2675,0.1425,6.71,-0.4175,0.1775,6.48,-0.75,0.29,1.11
2024-10-02,41.922,49.6195,47.0001,41.837,38.727,832.19,44.085,48.9214,46.3358,40.997,36.177,757.4,6.22,-0.3075,0.1375,6.645,-0.5025,0.1825,6.4325,-0.81,0.3125,1.1
2024-10-03,44.336,52.6065,50.2691,42.548,39.048,832.41,44.825,50.9957,49.0254,41.789,36.48,755.1,6.195,-0.29,0.145,6.695,-0.485,0.185,6.455,-0.8075,0.3075,1.1
2024-10-04,43.687,51.1751,48.6446,41.446,38.551,833.0,44.921,51.8432,48.6461,41.054,36.197,757.5,7.1225,-0.3175,0.12,6.46,-0.4975,0.1775,6.3725,-0.8175,0.325,1.1
2024-10-07,45.081,53.218,51.8971,42.451,38.974,817.25,45.019,52.3287,50.0791,41.36,36.558,747.6,7.48,-0.3975,0.125,6.43,-0.5,0.18,6.3425,-0.8225,0.33,1.1
2024-10-08,45.713,53.2148,52.1339,42.074,38.864,824.26,45.288,54.7879,51.4416,41.024,36.505,752.1,7.4375,-0.3775,0.11,6.3875,-0.485,0.175,6.2875,-0.8075,0.3025,1.1
2024-10-09,44.881,54.1089,52.6946,41.196,38.738,845.9,44.385,55.473,52.6715,39.999,35.75,767.5,7.4375,-0.39,0.1,6.365,-0.495,0.165,6.26,-0.805,0.295,1.09
2024-10-10,45.557,56.0895,55.0022,41.099,38.633,833.97,45.26,58.2191,55.3458,39.718,35.948,762.6,7.3425,-0.4425,0.1025,6.42,-0.5075,0.1575,6.3075,-0.815,0.295,1.09
2024-10-11,45.096,57.9839,55.8765,40.464,38.559,840.69,45.074,60.4749,57.699,40.187,35.842,770.7,7.2375,-0.4125,0.085,6.3975,-0.5,0.145,6.3275,-0.805,0.2925,1.09
2024-10-14,45.386,61.629,61.045,39.981,38.117,872.27,44.941,62.3987,60.3155,38.909,35.261,792.0,7.2675,-0.4025,0.075,6.3425,-0.49,0.145,6.3425,-0.7775,0.285,1.09
2024-10-15,45.327,57.5476,53.351,39.523,38.526,730.43,47.743,66.527,64.4492,41.482,36.387,668.1,7.3575,-0.4075,0.055,6.45,-0.5325,0.1425,6.4175,-0.805,0.29,1.09
2024-10-16,43.586,48.3536,46.8953,39.773,39.483,683.52,45.134,52.9925,50.5739,39.007,34.707,633.9,7.4975,-0.4425,0.0575,6.6125,-0.5825,0.1475,6.4825,-0.8675,0.29,1.09
2024-10-17,41.689,35.6226,36.3549,38.999,39.496,700.6,42.748,43.5724,41.8148,38.192,35.402,634.2,7.5075,-0.5,0.065,6.8725,-0.67,0.15,6.6325,-0.9175,0.305,1.08
2024-10-18,40.24,32.7643,33.1357,37.817,38.272,723.26,41.278,42.995,41.1578,37.349,34.707,664.5,7.3525,-0.4775,0.065,6.6875,-0.63,0.1575,6.5725,-0.94,0.305,1.09
2024-10-21,38.6,40.5019,39.0597,37.336,38.015,714.1,40.734,42.8051,41.6633,36.401,35.35,657.6,7.53,-0.4875,0.0675,6.7325,-0.645,0.1375,6.5975,-0.91,0.2875,1.08
2024-10-22,39.203,40.8127,39.2274,37.351,37.468,720.91,41.092,43.0485,41.4131,36.261,35.098,666.8,7.8575,-0.525,0.0525,6.9575,-0.705,0.14,6.6825,-1.0025,0.295,1.08
2024-10-23,40.416,42.7119,41.014,38.138,38.054,708.62,41.307,43.2262,41.5842,36.922,35.066,658.8,8.36,-0.57,0.065,7.245,-0.77,0.1525,6.8525,-1.065,0.3025,1.08
2024-10-24,39.504,42.123,39.8275,37.721,37.708,710.81,40.035,42.8822,41.6007,36.432,35.188,661.3,7.7925,-0.54,0.0675,7.025,-0.77,0.155,6.73,-1.08,0.315,1.08
2024-10-25,38.052,42.0014,39.3476,37.751,37.405,711.7,39.756,42.8482,40.8468,36.212,34.886,664.1,7.6675,-0.5025,0.0625,6.8,-0.7475,0.1525,6.6525,-1.07,0.305,1.08
2024-10-28,38.327,42.1349,39.7484,37.617,37.544,708.65,39.01,42.5811,40.9309,35.931,34.816,655.5,8.1375,-0.5225,0.0525,7.0025,-0.78,0.16,6.69,-1.09,0.315,1.08
2024-10-29,37.934,41.5804,39.7027,37.429,37.263,715.14,38.797,42.6414,41.3951,36.102,34.832,655.2,8.7225,-0.545,0.06,7.2975,-0.815,0.1675,6.83,-1.125,0.3175,1.08
2024-10-30,39.716,44.2538,42.6508,38.302,37.262,683.83,39.725,44.6821,43.519,36.592,35.236,634.0,8.4375,-0.525,0.0625,7.12,-0.8225,0.16,6.635,-1.125,0.315,1.09
2024-10-31,40.724,46.0788,43.2764,38.945,37.49,672.55,42.357,48.898,45.9969,37.375,35.366,621.2,7.985,-0.5225,0.0575,6.94,-0.845,0.16,6.565,-1.17,0.315,1.09
2024-11-01,39.782,45.2189,42.2953,38.456,37.198,674.73,39.113,46.8682,43.778,37.441,34.973,627.1,7.9375,-0.51,0.065,6.9325,-0.8325,0.1625,6.6375,-1.1525,0.31,1.08
2024-11-04,37.677,44.4313,41.8711,37.749,36.925,671.16,38.379,45.7834,43.615,36.361,34.737,618.2,8.615,-0.585,0.0725,7.0425,-0.82,0.16,6.6025,-1.1325,0.3075,1.09
2024-11-05,37.478,46.4941,43.9876,37.896,36.671,676.46,37.731,47.1061,44.3053,35.77,34.409,624.0,8.69,-0.6075,0.0625,6.995,-0.825,0.155,6.5475,-1.1,0.3075,1.09
2024-11-06,35.81,44.3384,42.8447,35.908,36.1,661.43,37.247,48.5017,46.1419,35.116,33.989,610.8,7.22,-0.54,0.095,6.8125,-0.8175,0.17,6.7575,-1.15,0.31,1.07
2024-11-07,34.892,42.7919,41.8951,36.103,35.885,677.21,35.632,47.7833,45.3009,34.163,33.747,624.7,6.4375,-0.515,0.075,6.41,-0.755,0.1425,6.6125,-1.1475,0.2975,1.08
2024-11-08,33.638,42.1781,40.2183,35.13,35.468,669.47,34.344,47.4001,45.0256,33.362,33.417,621.5,6.5325,-0.475,0.0775,6.52,-0.715,0.1425,6.6675,-1.1075,0.295,1.07
2024-11-11,32.579,42.9823,42.3167,35.144,35.791,671.31,33.225,46.8163,45.1751,33.671,33.423,627.3,7.42,-0.61,0.1125,7.1225,-0.8275,0.1825,7.025,-1.18,0.3275,1.07
2024-11-12,33.978,48.6785,49.0562,36.386,35.876,669.18,35.235,56.208,54.0274,34.65,33.757,630.3,7.7,-0.595,0.105,7.385,-0.8825,0.1825,7.2425,-1.235,0.3375,1.06
2024-11-13,33.19,59.6751,58.3779,37.04,36.089,673.41,35.478,64.4688,64.1288,34.939,34.393,627.7,7.2225,-0.525,0.095,7.15,-0.875,0.1825,7.16,-1.2475,0.3275,1.06
2024-11-14,33.096,40.2771,41.2421,36.322,35.944,692.96,33.449,44.4205,47.1315,34.165,33.804,671.6,7.5325,-0.65,0.12,7.4875,-0.985,0.1925,7.34,-1.32,0.34,1.05
2024-11-15,34.598,36.4864,35.2915,38.22,36.419,658.63,34.067,35.1051,34.0452,35.365,34.425,635.0,7.5175,-0.64,0.1125,7.3725,-0.975,0.18,7.265,-1.29,0.33,1.05
2024-11-18,32.881,33.6314,34.2851,37.808,36.637,665.23,32.881,33.57,33.1583,36.681,34.503,629.6,7.49,-0.595,0.11,7.21,-0.9825,0.1825,7.1175,-1.2975,0.33,1.06
2024-11-19,34.071,34.4018,34.5251,38.15,36.943,662.16,32.842,33.6406,32.9439,36.34,34.576,624.7,7.655,-0.7625,0.12,7.18,-1.015,0.1825,7.1125,-1.3425,0.3275,1.06
2024-11-20,35.596,36.3197,36.4955,39.358,37.253,658.43,35.548,36.1437,35.1998,37.843,35.007,616.5,7.965,-0.7975,0.13,7.415,-1.1,0.1925,7.2675,-1.37,0.3375,1.05
2024-11-21,32.914,34.2509,35.0973,38.001,37.261,672.16,33.358,34.0743,33.1531,36.656,34.782,631.5,8.115,-0.9075,0.155,7.6625,-1.1525,0.2125,7.405,-1.385,0.3525,1.05
2024-11-22,32.307,33.3983,33.2874,38.215,36.633,672.88,32.955,34.0627,32.5476,37.145,34.773,642.1,8.3625,-0.945,0.1425,7.76,-1.125,0.2,7.45,-1.4225,0.3475,1.04
2024-11-25,31.049,31.5328,32.042,37.261,36.42,684.47,31.6,32.5591,31.7145,36.228,34.609,652.0,8.3375,-0.67,0.1325,7.5925,-0.9675,0.1925,7.365,-1.3225,0.3475,1.05
