Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,ADR_SPOT,,,,,,,,
9/11/2018,31.258,31.3439,27.7913,29.193,29.279,183.37,,,,,,,,
9/12/2018,35.897,40.5632,31.6152,30.911,30.333,175.37,,,,,,,,
9/13/2018,32.567,32.7193,28.5981,29.577,30.498,182,,,,,,,,
9/14/2018,31.699,31.5509,26.9614,28.798,29.1,184.35,,,,,,,,
9/17/2018,33.344,37.2343,32.8466,30.557,29.412,183.09,,,,,,,,
9/18/2018,32.686,33.2308,29.9546,30.055,29.115,186.57,,,,,,,,
9/19/2018,31.918,32.4827,29.6715,29.144,29.57,189.05,,,,,,,,
9/20/2018,31.369,34.3134,29.8802,28.759,28.066,191.49,,,,,,,,
9/21/2018,31.519,32.0076,31.5769,28.802,28.821,188.43,,,,,,,,
9/24/2018,31.249,33.759,30.6047,29.461,28.589,191.47,,,,,,,,
9/25/2018,31.345,34.2669,30.9356,28.849,28.306,190.21,,,,,,,,
9/26/2018,31.868,34.5191,31.2868,28.745,28.586,188.8,,,,,,,,
9/27/2018,31.035,34.8041,30.3351,28.317,28.004,188.74,,,,,,,,
9/28/2018,31.102,34.4169,31.4325,28.52,28.639,188.02,,,,,,,,
10/1/2018,31.378,35.8878,32.1767,28.313,27.81,190.08,,,,,,,,
10/2/2018,31.235,37.1897,33.8415,28.196,27.882,190.16,,,,,,,,
10/3/2018,31.153,35.8832,33.7554,28.029,27.993,191.81,,,,,,,,
10/4/2018,32.956,40.6028,36.0629,28.908,29.439,187.46,,,,,,,,
10/5/2018,34.272,42.6613,38.1551,30.178,30.536,183.79,,,,,,,,
10/8/2018,35.039,46.7104,42.205,31.083,29.673,181.68,,,,,,,,
10/9/2018,35.28,46.4498,43.082,30.881,30.204,182.95,,,,,,,,
10/10/2018,42.755,60.3598,54.5617,34.946,32.491,171.92,,,,,,,,
10/11/2018,42.836,64.2613,56.4974,35.958,32.98,171.78,,,,,,,,
10/12/2018,39.325,59.0406,51.8934,33.245,32.91,174.28,,,,,,,,
10/15/2018,39.749,66.6217,63.5229,33.227,32.519,173.35,,,,,,,,
10/16/2018,37.048,71.3204,65.1997,31.678,31.161,181.72,,,,,,,,
10/17/2018,31.673,42.7851,37.1174,29.818,31.016,185.01,,,,,,,,
10/18/2018,33.665,47.9585,42.7966,30.151,31.503,176.44,,,,,,,,
10/19/2018,32.776,33.0091,33.0611,29.742,31.094,175.76,,,,,,,,
10/22/2018,33.343,36.5405,32.8271,30.46,30.565,176.33,,,,,,,,
10/23/2018,35.961,40.6755,35.4729,32.24,31.239,172.95,,,,,,,,
10/24/2018,44.639,50.7339,44.2336,37.3,34.175,158.16,,,,,,,,
10/25/2018,43.167,48.7941,41.7581,38.062,33.486,169.04,,,,,,,,
10/26/2018,44.155,52.2246,44.4666,38.157,34.411,166.21,,,,,,,,
10/29/2018,46.625,57.1211,48.1286,39.024,33.915,163.37,,,,,,,,
10/30/2018,43.486,53.5069,44.7986,37.715,33.937,168.74,,,,,,,,
10/31/2018,39.3,47.1876,39.3762,35.492,33.436,172.36,,,,,,,,
11/1/2018,36.724,43.8317,37.9895,33.678,34.044,175.72,,,,,,,,
11/2/2018,37.388,44.1149,37.3701,33.84,33.051,174.99,,,,,,,,
11/5/2018,36.885,46.4749,40.6314,33.603,32.074,172.86,,,,,,,,
11/6/2018,37.048,45.3628,38.8336,33.027,31.343,177.43,,,,,,,,
11/7/2018,34.591,40.0726,35.0493,31.722,30.838,177.42,,,,,,,,
11/8/2018,30.946,34.8925,31.5121,29.868,30.261,174.99,,,,,,,,
11/9/2018,33.148,35.0439,29.7664,31.57,31.2,175.5,,,,,,,,
11/12/2018,36.699,51.1712,42.0825,33.785,32.41,169,,,,,,,,
11/13/2018,35.29,49.0566,41.4902,33.215,31.737,170.89,,,,,,,,
11/14/2018,38.014,53.3739,46.602,33.475,31.541,172.73,,,,,,,,
11/15/2018,34.836,54.8824,49.2648,32.728,31.241,176.79,,,,,,,,
11/16/2018,34.338,34.9841,33.9321,33.64,31.863,168.99,,,,,,,,
11/19/2018,38.089,40.3457,34.2565,34.797,31.94,163.59,,,,,,,,
11/20/2018,39.149,42.729,36.5113,36.686,32.746,161.33,,,,,,,,
11/21/2018,41.258,38.3272,34.0048,35.658,32.772,163.91,,,,,,,,
11/23/2018,36.36,40.0985,35.1105,34.752,32.825,163.66,,,,,,,,
11/26/2018,34.196,37.5521,32.6203,33.639,32.227,167.43,,,,,,,,
11/27/2018,34.329,38.5384,31.9138,33.067,31.168,167.41,,,,,,,,
11/28/2018,32.691,34.6701,30.9584,32.05,31.809,174.31,,,,,,,,
11/29/2018,33.834,38.1644,32.3333,33.545,31.312,171.52,,,,,,,,
11/30/2018,34.001,37.7594,33.8364,33.861,31.856,171.35,,,,,,,,
12/3/2018,29.637,31.9965,28.1644,30.56,31.206,177.66,,,,,,,,
12/4/2018,33.633,38.1418,33.5153,32.533,31.204,169.64,,,,,,,,
12/6/2018,34.871,41.7988,35.7114,33.569,31.887,166.35,,,,,,,,
12/7/2018,38.396,45.6221,38.3198,36.089,32.744,159.53,,,,,,,,
12/10/2018,38.162,46.3919,40.2799,35.79,32.101,161.41,,,,,,,,
12/11/2018,37.375,43.6008,38.626,37.699,32.035,161.47,,,,,,,,
12/12/2018,34.275,39.3605,36.3016,33.918,31.909,165.22,,,,,,,,
12/13/2018,36.027,38.3025,35.1993,35.588,33.163,164.09,,,,,,,,
12/14/2018,36.887,41.9663,35.3837,35.883,33.416,161.03,,,,,,,,
12/17/2018,37.358,50.3293,43.0383,38.443,33.92,160.6,,,,,,,,
12/18/2018,36.395,46.5375,41.333,36.985,34.047,162.58,,,,,,,,
12/19/2018,39.377,51.6448,47.1261,37.322,34.388,153.88,,,,,,,,
12/20/2018,39.781,54.0949,60.6193,39.376,35.607,152.68,,,,,,,,
12/21/2018,40.155,40.447,39.81,40.289,36.209,148.45,,,,,,,,
12/24/2018,43.347,47.3626,42.0804,40.561,34.922,145.01,,,,,,,,
12/26/2018,43.727,48.8301,42.1548,40.901,34.088,152.92,,,,,,,,
12/27/2018,42.407,47.7294,39.5256,40.5,34.217,154.39,,,,,,,,
12/28/2018,41.927,44.492,39.0017,41.005,35.76,155.09,,,,,,,,
12/31/2018,39.755,42.5813,37.1196,38.552,34.293,155.62,,,,,,,,
1/2/2019,38.408,39.8845,35.1726,37.578,33.522,156.3,,,,,,,,
1/3/2019,41.788,46.5433,39.9878,39.846,34.872,147.68,,,,,,,,
1/4/2019,37.277,38.2929,34.8443,36.744,33.417,154.07,,,,,,,,
1/7/2019,38.737,39.58,35.8252,35.861,33.159,157.59,,,,,,,,
1/8/2019,37.07,37.952,33.0141,35.835,33.128,156.43,,,,,,,,
1/9/2019,37.532,37.8464,35.9869,37.455,32.588,162.92,,,,,,,,
1/10/2019,37.88,38.1384,33.6886,36.264,32.921,162.61,,,,,,,,
1/11/2019,34.606,32.1179,30.8168,33.289,31.652,162.02,,,,,,,,
1/14/2019,36.355,37.0929,35.3376,36.273,31.346,158.69,,,,,,,,
1/15/2019,35.166,35.8271,33.602,35.075,31.677,159.23,,,,,,,,
1/16/2019,33.858,34.455,31.5649,35.236,30.708,157.28,,,,,,,,
1/17/2019,34.761,30.2419,31.1054,33.698,31.374,157.54,,,,,,,,
1/18/2019,33.764,33.6123,34.2384,32.812,30.627,162.7,,,,,,,,
1/22/2019,35.934,39.8964,34.7087,33.279,30.526,159.5,,,,,,,,
1/23/2019,30.583,34.5533,28.2723,33.224,29.487,162.12,,,,,,,,
1/24/2019,30.199,31.7723,28.6519,31.551,29.327,168.9,,,,,,,,
1/25/2019,28.08,31.0111,26.9431,29.734,28.814,176.66,,,,,,,,
1/28/2019,29.542,32.496,29.4151,30.291,29.019,174.15,,,,,,,,
1/29/2019,28.779,32.0703,28.2429,29.982,28.638,174.61,,,,,,,,
1/30/2019,29.305,29.25,27.3027,29.528,28.248,177.19,,,,,,,,
1/31/2019,28.088,30.6272,27.0078,29.778,27.595,175.03,,,,,,,,
2/1/2019,26.867,30.3472,25.8955,29.333,27.513,178.41,,,,,,,,
2/4/2019,26.61,28.5903,24.5807,28.242,27.753,179.56,,,,,,,,
2/5/2019,25.24,26.528,45.1236,27.605,27.268,181.61,,,,,,,,
2/6/2019,25.063,27.1204,24.1,27.94,27.546,186.86,,,,,,,,
2/7/2019,26.916,30.3164,27.5276,30.086,29.085,181.1,,,,,,,,
2/8/2019,27.883,30.6592,26.1427,30.964,27.921,181.07,,,,,,,,
2/11/2019,27.417,33.697,30.5174,28.997,28.785,178.52,,,,,,,,
2/12/2019,26.081,32.3761,28.9536,28.897,27.967,182.79,,,,,,,,
2/13/2019,25.744,33.5993,30.4625,27.98,28.017,182.31,,,,,,,,
2/14/2019,26.229,36.1527,34.5107,28.469,28.543,184.33,,,,,,,,
2/15/2019,24.561,24.6479,24.5042,27.962,27.445,184.37,,,,,,,,
2/19/2019,26.459,27.215,25.017,28.521,27.618,182.46,,,,,,,,
2/20/2019,25.942,26.5118,23.4963,27.301,27.194,183.85,,,,,,,,
2/21/2019,26.321,28.7477,24.3898,27.549,27.905,182.53,,,,,,,,
2/22/2019,25.594,26.2184,22.983,26.727,27.614,184.89,,,,,,,,
2/25/2019,25.786,25.2342,23.0936,26.909,27.303,186.99,,,,,,,,
2/26/2019,26.105,26.2217,23.2416,26.494,27.157,185.36,,,,,,,,
2/27/2019,26.846,26.118,23.2739,26.544,27.096,184.12,,,,,,,,
2/28/2019,28.068,27.274,24.8187,27.71,27.584,182.87,,,,,,,,
3/1/2019,26.436,24.9031,22.0185,26.391,27.012,185.11,,,,,,,,
3/4/2019,27.523,26.9109,23.4516,26.913,26.882,185.66,,,,,,,,
3/5/2019,28.039,25.1647,23.4635,26.955,26.863,184.53,,,,,,,,
3/6/2019,27.446,25.5915,23.7923,26.753,27.074,181.16,,,,,,,,
3/7/2019,28.882,27.8236,24.2737,27.018,27.259,177.52,,,,,,,,
3/8/2019,28.735,24.7665,22.1626,27.272,27.194,178.84,,,,,,,,
3/11/2019,28.023,27.3093,25.3394,26.32,26.94,181.09,,,,,,,,
3/12/2019,27.108,28.0957,24.0207,26.325,26.722,182.51,,,,,,,,
3/13/2019,26.598,24.7668,24.4553,25.803,26.501,182.53,,,,,,,,
3/14/2019,26.918,23.8338,19.9953,25.941,26.731,183.29,,,,,,,,
3/15/2019,26.847,27.1199,26.57,26.108,25.714,192.81,,,,,,,,
3/18/2019,27.959,29.8794,26.813,26.137,26.238,190.64,,,,,,,,
3/19/2019,28.652,30.6888,27.1976,26.556,27.286,190.81,,,,,,,,
3/20/2019,28.147,30.1313,27.5059,26.194,27.238,191.14,,,,,,,,
3/21/2019,28.668,29.6874,27.767,26.879,27.2,194.36,,,,,,,,
3/22/2019,30.2,32.9609,30.0307,28.525,28.302,187.75,,,,,,,,
3/25/2019,30.687,33.5494,29.5274,29.042,27.687,186.33,,,,,,,,
3/26/2019,29.376,32.3414,29.5354,27.741,27.631,187.29,,,,,,,,
3/27/2019,30.393,34.5836,30.1359,28.331,27.862,184.06,,,,,,,,
3/28/2019,30.435,34.4104,29.4681,29.657,27.487,184.2,,,,,,,,
3/29/2019,29.162,32.3069,28.8881,27.785,27.091,188.05,,,,,,,,
4/1/2019,30.065,33.1625,30.6803,27.28,26.645,192.48,,,,,,,,
4/2/2019,27.986,33.1079,29.8812,26.116,26.876,193.84,,,,,,,,
4/3/2019,29.682,34.7882,29.7731,26.563,26.486,197.74,,,,,,,,
4/4/2019,30.832,38.1023,32.7106,27.075,26.385,198.38,,,,,,,,
4/5/2019,29.239,36.0428,33.0655,26.662,25.915,201.39,,,,,,,,
4/8/2019,29.731,40.0383,35.7024,27.302,26.783,203.56,,,,,,,,
4/9/2019,29.191,40.8961,36.457,26.578,26.472,201.57,,,,,,,,
4/10/2019,30.35,45.085,40.0303,27.522,26.994,199.79,,,,,,,,
4/11/2019,30.501,44.3582,41.9277,27.69,26.804,197.91,,,,,,,,
4/12/2019,28.188,49.0772,42.6336,28.828,26.615,202.82,,,,,,,,
4/15/2019,31.447,65.7264,60.154,27.924,27.075,199.84,,,,,,,,
4/16/2019,30.289,69.9794,70.2268,27.4,26.814,203.62,,,,,,,,
4/17/2019,25.413,39.0368,36.8706,25.48,26.258,203.36,,,,,,,,
4/18/2019,23.577,23.7942,23.1781,25.261,25.795,205.91,,,,,,,,
4/22/2019,24.267,26.3345,23.7168,25.475,25.884,205.51,,,,,,,,
4/23/2019,24.375,26.7204,24.0761,25.531,25.857,205.29,,,,,,,,
4/24/2019,23.897,26.1594,23.186,25.544,26.174,205.41,,,,,,,,
4/25/2019,22.931,24.8525,22.4292,24.99,25.821,206.21,,,,,,,,
4/26/2019,22.984,25.3979,21.7781,25.157,25.76,207.2,,,,,,,,
4/29/2019,23.254,25.4923,22.3279,25.144,25.76,206.41,,,,,,,,
4/30/2019,22.474,24.3701,21.8477,24.877,25.338,208.82,,,,,,,,
5/1/2019,23.672,24.4242,23.1029,26.161,27.022,206.39,,,,,,,,
5/2/2019,23.928,25.3384,23.3782,26.034,26.3,205.93,,,,,,,,
5/3/2019,22.166,23.8507,20.806,25.153,25.599,208.68,,,,,,,,
5/6/2019,24.626,27.4829,24.0106,26.369,26.215,205.17,,,,,,,,
5/7/2019,27.675,34.4352,28.8701,28.636,27.74,200.69,,,,,,,,
5/8/2019,26.707,33.1824,26.6151,28.035,26.964,201.43,,,,,,,,
5/9/2019,27.426,34.8856,29.1683,28.454,27.352,198.99,,,,,,,,
5/10/2019,25.768,29.5529,26.0914,27.791,26.562,198.74,,,,,,,,
5/13/2019,30.265,42.9711,37.2176,30.118,29.156,190.44,,,,,,,,
5/14/2019,26.833,34.0588,33.1552,28.023,27.372,198.04,,,,,,,,
5/15/2019,25.239,31.9384,31.0341,27.402,27.639,200.63,,,,,,,,
5/16/2019,24.63,38.1504,37.9004,27.297,27.152,202.14,,,,,,,,
5/17/2019,25.254,25.5084,24.9961,27.333,27.11,201.2,,,,,,,,
5/20/2019,30.765,34.3867,27.6661,31.363,29.717,190.48,,,,,,,,
5/21/2019,27.413,30.242,25.469,29.803,28.188,193.75,,,,,,,,
5/22/2019,27.627,30.5277,26.0075,29.617,29.679,191.53,,,,,,,,
5/23/2019,29.74,32.3071,27.8923,30.333,29.445,190.62,,,,,,,,
5/24/2019,27.759,29.8569,25.9022,29.749,28.624,189.8,,,,,,,,
5/28/2019,29.425,31.169,26.9798,30.362,29.111,190.99,,,,,,,,
5/29/2019,31.328,33.4482,28.4675,31.098,29.559,188.56,,,,,,,,
5/30/2019,30.692,32.2039,26.6125,31.036,29.7,189.89,,,,,,,,
5/31/2019,31.619,33.3036,27.5302,31.427,29.897,188.05,,,,,,,,
6/3/2019,32.64,34.4308,28.9272,31.857,29.545,186.98,,,,,,,,
6/4/2019,30.811,32.0436,26.3507,30.816,29.347,190.46,,,,,,,,
6/5/2019,30.812,31.7221,26.7194,30.367,30.503,189.4,,,,,,,,
6/6/2019,29.914,28.5168,25.3863,29.709,28.696,192.76,,,,,,,,
6/7/2019,28.945,28.0631,24.2438,28.858,28.225,196.62,,,,,,,,
6/10/2019,29.552,28.4243,24.5644,28.882,27.932,198.26,,,,,,,,
6/11/2019,30.219,29.57,25.7042,28.685,28.356,200.1,,,,,,,,
6/12/2019,29.877,28.6032,25.0158,28.691,27.914,196.82,,,,,,,,
6/13/2019,29.308,27.6826,23.7826,28.223,27.784,197.93,,,,,,,,
6/14/2019,30.096,28.4025,25.0472,28.961,28.441,192.02,,,,,,,,
6/17/2019,31.878,31.9593,29.2981,29.542,28.903,189.64,,,,,,,,
6/18/2019,29.497,33.0766,27.6123,28.137,27.498,194.72,,,,,,,,
6/19/2019,29.181,28.7378,26.5724,27.82,28.004,196.82,,,,,,,,
6/20/2019,29.108,28.2342,37.6939,27.702,26.846,201.66,,,,,,,,
6/21/2019,29.255,29.5868,29.2762,27.518,27.842,202.27,,,,,,,,
6/24/2019,29.579,32.7819,28.5493,27.547,27.787,202.8,,,,,,,,
6/25/2019,32.703,36.1546,31.6054,28.784,28.149,199.04,,,,,,,,
6/26/2019,30.178,33.7053,29.9045,28.051,28.091,204.39,,,,,,,,
6/27/2019,30.065,33.9699,29.9243,28.202,27.913,204.99,,,,,,,,
6/28/2019,30.252,34.8788,30.1958,28.044,27.213,207.93,,,,,,,,
7/1/2019,28.426,33.4795,29.7662,27.25,27.319,214.97,,,,,,,,
7/2/2019,26.732,32.1067,28.3323,26.033,26.435,214.42,,,,,,,,
7/3/2019,27.41,33.012,29.8278,26.319,26.881,213.83,,,,,,,,
7/5/2019,28.249,35.3656,31.7371,26.921,26.169,209.75,,,,,,,,
7/8/2019,29.068,38.1849,35.0549,26.604,26.811,208.03,,,,,,,,
7/9/2019,29.212,38.9297,34.8395,27.38,27.736,206.61,,,,,,,,
7/10/2019,29.366,40.1366,38.0478,27.412,27.567,208.12,,,,,,,,
7/11/2019,28.633,43.5162,40.2864,27.151,27.95,208.74,,,,,,,,
7/12/2019,28.191,44.2727,40.8657,27.876,26.704,208.18,,,,,,,,
7/15/2019,28.011,54.1081,48.7324,27.097,27.091,206.76,,,,,,,,
7/16/2019,28.52,53.8254,48.0621,27.073,27.59,205,,,,,,,,
7/17/2019,23.166,28.4381,25.2237,24.813,26.833,217.67,,,,,,,,
7/18/2019,22.327,27.7779,25.0946,25.377,26.59,226.65,,,,,,,,
7/19/2019,22.858,22.5155,22.2104,25.708,26.428,223.62,,,,,,,,
7/22/2019,22.503,24.5112,20.6093,25.796,26.915,227.74,,,,,,,,
7/23/2019,22.812,24.6003,21.0839,26.058,27.219,230.21,,,,,,,,
7/24/2019,23.176,24.8922,21.5025,26.153,26.993,234.06,,,,,,,,
7/25/2019,23.434,24.8255,21.8947,26.94,26.765,230.05,,,,,,,,
7/26/2019,22.892,24.8731,21.3423,25.868,26.338,230.85,,,,,,,,
7/29/2019,23.759,25.9131,22.7594,26.657,26.584,230.97,,,,,,,,
7/30/2019,24.231,25.9193,23.3721,27.004,27.555,228.34,,,,,,,,
7/31/2019,24.611,26.9464,23.6716,27.366,28.247,222.81,,,,,,,,
8/1/2019,27.786,31.1932,26.4748,28.821,29.259,221.44,,,,,,,,
8/2/2019,27.964,31.8692,26.2567,28.916,28.914,219.91,,,,,,,,
8/5/2019,31.571,39.4793,33.6055,31.241,30.186,212.13,,,,,,,,
8/6/2019,28.592,33.842,28.4744,29.481,29.545,214.89,,,,,,,,
8/7/2019,29.114,34.913,29.1454,30.112,29.043,215.7,,,,,,,,
8/8/2019,26.672,30.2128,25.4507,28.738,29.05,220.03,,,,,,,,
8/9/2019,27.935,30.9257,26.9676,29.565,28.568,215.99,,,,,,,,
8/12/2019,30.132,39.3038,33.0786,31.193,29.648,214.45,,,,,,,,
8/13/2019,27.915,35.3568,32.0482,29.517,29.119,219.2,,,,,,,,
8/14/2019,34.509,53.7063,45.377,32.873,31.369,208.72,,,,,,,,
8/15/2019,32.027,45.0609,42.1289,33.079,31.346,209.86,,,,,,,,
8/16/2019,28.987,29.2554,28.715,30.74,31.464,212.85,,,,,,,,
8/19/2019,27.123,29.6319,25.6344,29.41,29.914,215.69,,,,,,,,
8/20/2019,27.392,30.3387,25.7075,29.634,30.117,214.69,,,,,,,,
8/21/2019,26.467,28.6121,24.3067,29.362,29.073,217.03,,,,,,,,
8/22/2019,27.646,30.1205,25.1981,30.148,29.999,215.26,,,,,,,,
8/23/2019,31.151,34.4928,28.0747,31.716,31.102,210.5,,,,,,,,
8/26/2019,30.708,33.1201,27.8275,31.083,30.703,213.99,,,,,,,,
8/27/2019,30.978,33.6246,27.3515,31.077,30.944,214.07,,,,,,,,
8/28/2019,29.859,31.7285,26.8397,30.238,30.437,215.75,,,,,,,,
8/29/2019,28.44,29.4107,25.0375,29.757,30.247,219.74,,,,,,,,
8/30/2019,28.588,30.0358,25.5046,29.616,29.649,222.61,,,,,,,,
9/3/2019,30.971,32.5311,27.4553,30.146,30.418,220.02,,,,,,,,
9/4/2019,29.326,29.7947,25.0558,29.143,29.414,227.27,,,,,,,,
9/5/2019,29.2,29.5998,24.9964,28.657,29.099,237.09,,,,,,,,
9/6/2019,29.423,29.4595,23.8369,28.786,29.193,238.56,,,,,,,,
9/9/2019,29.879,29.8939,25.9192,28.606,29.188,241.33,,,,,,,,
9/10/2019,31.156,30.4878,24.9325,28.867,28.528,241.67,,,,,,,,
9/11/2019,29.205,28.2533,23.959,27.851,29.709,245.24,,,,,,,,
9/12/2019,29.239,28.3188,24.5541,27.617,28.98,246.83,,,,,,,,
9/13/2019,29.427,26.5786,23.2946,28.077,29.563,248.99,,,,,,,,
9/16/2019,30.961,33.1603,28.6055,27.846,29.176,246.21,,,,,,,,
9/17/2019,30.652,29.0526,26.0523,28.066,28.756,248.1,,,,,,,,
9/18/2019,29.112,29.311,25.3788,27.412,28.741,249.79,,,,,,,,
9/19/2019,28.721,27.6774,24.0045,27.483,29.069,249.59,,,,,,,,
9/20/2019,29.457,30.122,29.1766,27.583,28.891,245.79,,,,,,,,
9/23/2019,29.956,33.6086,28.5727,27.579,29.003,248.48,,,,,,,,
9/24/2019,32.242,36.6058,30.9492,29.001,29.64,246.39,,,,,,,,
9/25/2019,30.833,34.267,29.9898,27.783,29.949,247.53,,,,,,,,
9/26/2019,32.164,36.8998,31.2935,27.995,29.93,248.04,,,,,,,,
9/27/2019,32.681,38.3462,31.3863,29.247,29.931,243.71,,,,,,,,
9/30/2019,30.62,35.8556,31.646,27.844,28.644,248.42,,,,,,,,
10/1/2019,31.34,37.5058,31.9974,28.849,29.464,245.39,,,,,,,,
10/2/2019,33.353,40.2499,33.6727,29.98,30.475,240.29,,,,,,,,
10/3/2019,31.807,38.4539,32.8032,29.186,29.746,244.35,,,,,,,,
10/4/2019,29.716,36.6178,31.2322,27.782,29.195,246.04,,,,,,,,
10/7/2019,30.706,39.6338,34.4046,27.782,29.164,247.42,,,,,,,,
10/8/2019,32.947,44.3977,37.8076,29.708,30.309,242.08,,,,,,,,
10/9/2019,32.198,44.9304,40.5954,29.354,30.129,246.27,,,,,,,,
10/10/2019,31.737,46.0412,40.624,28.538,30.167,251.49,,,,,,,,
10/11/2019,30.463,47.1801,43.1561,28.033,29.056,260,,,,,,,,
10/14/2019,30.247,55.9599,51.0339,27.459,29.123,261.64,,,,,,,,
10/15/2019,31.101,62.7406,59.8228,27.994,29.197,267.54,,,,,,,,
10/16/2019,25.706,33.5772,31.0854,26.362,29.411,254.47,,,,,,,,
10/17/2019,24.924,28.5494,27.9461,27.353,29.314,253.76,,,,,,,,
10/18/2019,24.057,24.0749,23.5436,25.51,28.891,254.42,,,,,,,,
10/21/2019,24.411,26.5143,22.74,25.346,28.652,260.43,,,,,,,,
10/22/2019,24.396,26.88,23.1719,24.753,28.773,255.29,,,,,,,,
10/23/2019,23.43,25.7503,22.3442,24.427,28.204,257.66,,,,,,,,
10/24/2019,23.446,25.1134,21.7718,24.438,28.089,264.97,,,,,,,,
10/25/2019,22.921,24.4829,21.5378,24.26,28.353,263.99,,,,,,,,
10/28/2019,23.317,25.5538,21.784,24.417,28.079,266.51,,,,,,,,
10/29/2019,23.616,26.2083,22.1873,24.725,28.349,264.6,,,,,,,,
10/30/2019,23.33,25.1114,22.1128,24.52,28.07,265.65,,,,,,,,
10/31/2019,23.299,24.4959,21.4404,25.051,28.585,261.97,,,,,,,,
11/1/2019,22.52,23.861,20.9296,24.592,28.04,270.6,,,,,,,,
11/4/2019,23.518,25.2555,22.2919,25.324,28.577,273.18,,,,,,,,
11/5/2019,23.866,25.9493,23.4421,25.054,28.35,271.8,,,,,,,,
11/6/2019,23.994,25.1974,22.0389,25.286,28.989,268.74,,,,,,,,
11/7/2019,23.818,25.3371,21.5016,25.563,29.348,267.65,,,,,,,,
11/8/2019,23.389,23.1534,20.7554,25.362,28.81,267.29,,,,,,,,
11/11/2019,22.709,26.1433,22.57,24.912,28.167,266.72,,,,,,,,
11/12/2019,22.578,26.4741,22.7373,25.054,28.208,267.59,,,,,,,,
11/13/2019,23.113,27.542,29.1763,25.077,27.776,269.92,,,,,,,,
11/14/2019,23.424,28.3667,29.2395,25.67,28.2,269.73,,,,,,,,
11/15/2019,21.788,21.992,21.5827,24.464,28.189,274.97,,,,,,,,
11/18/2019,22.399,24.1441,21.1855,24.275,27.949,273.47,,,,,,,,
11/19/2019,22.203,23.8271,21.0011,24.762,27.883,271.55,,,,,,,,
11/20/2019,23.46,25.4814,21.9899,25.711,28.386,268.87,,,,,,,,
11/21/2019,23.175,25.3951,21.7755,25.298,28.011,267.03,,,,,,,,
11/22/2019,22.424,24.3166,20.9425,25.377,28,266.22,,,,,,,,
11/25/2019,21.401,23.2825,19.9049,24.559,27.69,271.15,,,,,,,,
11/26/2019,21.21,23.0389,19.9648,24.767,27.801,271.47,,,,,,,,
11/27/2019,21.608,23.6907,19.9474,24.448,27.341,271.48,,,,,,,,
11/29/2019,21.747,23.8376,21.0191,25.058,27.88,270.62,,,,,,,,
12/2/2019,23.635,26.9236,23.0023,25.902,28.284,265.59,,,,,,,,
12/3/2019,24.611,27.9643,23.551,27.144,28.422,264.84,,,,,,,,
12/4/2019,23.026,25.7645,21.7579,25.985,28.246,269.76,,,,,,,,
12/5/2019,22.725,25.3382,21.2467,26.171,28.137,273.84,,,,,,,,
12/6/2019,23.057,25.3287,21.1421,26.504,27.792,280.09,,,,,,,,
12/9/2019,24.336,28.1541,24.1481,26.992,28.037,277.52,,,,,,,,
12/10/2019,24.243,28.0882,23.066,26.356,27.935,279.11,,,,,,,,
12/11/2019,23.442,27.4086,23.1419,26.434,27.796,284.04,,,,,,,,
12/12/2019,22.693,27.4964,23.1433,26.363,27.629,287.24,,,,,,,,
12/13/2019,21.087,23.1478,19.6247,25.599,26.803,289.89,,,,,,,,
12/16/2019,20.757,25.3865,21.5964,25.347,26.692,292.97,,,,,,,,
12/17/2019,20.845,24.818,21.3076,25.328,27.216,294.84,,,,,,,,
12/18/2019,21.29,28.4227,24.0161,25.477,27.055,292.16,,,,,,,,
12/19/2019,21.126,22.7619,20.9727,25.22,26.685,291.82,,,,,,,,
12/20/2019,20.54,19.9323,19.6112,24.743,26.797,293.59,,,,,,,,
12/23/2019,21.474,21.6869,18.4237,25.127,26.459,296.14,,,,,,,,
12/24/2019,22.396,22.6512,19.1311,25.543,26.67,294.93,,,,,,,,
12/26/2019,23.189,23.2612,19.6469,26,26.631,296.34,,,,,,,,
12/27/2019,23.667,23.816,19.8078,25.884,26.616,296.67,,,,,,,,
12/30/2019,24.512,24.3144,20.5994,26.048,26.83,294.89,,,,,,,,
12/31/2019,24.244,23.6721,19.9191,25.928,26.851,295.94,,,,,,,,
1/2/2020,24.413,23.5726,19.9834,25.641,26.632,302.83,,,,,,,,
1/3/2020,25.335,23.7236,20.6868,26.201,26.697,297.95,,,,,,,,
1/6/2020,25.648,25.0241,21.7833,26.115,26.855,295.58,,,,,,,,
1/7/2020,25.838,24.8175,21.6733,26.379,26.588,298.79,,,,,,,,
1/8/2020,25.649,24.3258,21.572,25.68,26.701,301.89,,,,,,,,
1/9/2020,25.187,22.8301,20.6615,25.753,26.825,301.38,,,,,,,,
1/10/2020,25.699,22.8446,19.9747,25.835,26.157,296.18,,,,,,,,
1/13/2020,26.275,24.7841,21.7355,25.471,26.432,301.45,,,,,,,,
1/14/2020,27.443,25.5414,24.0843,26.401,26.383,302.55,,,,,,,,
1/15/2020,27.047,28.2232,26.5033,26.475,26.661,300.08,,,,,,,,
1/16/2020,26.299,21.8198,23.9793,25.966,26.577,301.08,,,,,,,,
1/17/2020,25.542,25.7784,25.3469,25.555,26.149,300.04,,,,,,,,
