Date,ATM_1M,RR_1M,BF_1M,ATM_3M,RR_3M,BF_3M,ATM_1Y,RR_1Y,BF_1Y,FX_SPOT,,,,,,,,,,,,,,,,,
3/20/2024,5.0425,-0.2175,0.07,5.295,-0.365,0.1,6.095,-0.755,0.22,1.09,,,,,,,,,,,,,,,,,
3/21/2024,5.02,-0.2125,0.0675,5.3775,-0.3725,0.1,6.1475,-0.74,0.225,1.09,,,,,,,,,,,,,,,,,
3/22/2024,5.48,-0.3525,0.0925,5.6175,-0.4725,0.115,6.335,-0.78,0.24,1.08,,,,,,,,,,,,,,,,,
3/25/2024,5.0225,-0.2925,0.075,5.31,-0.4425,0.1,6.1025,-0.7675,0.23,1.08,,,,,,,,,,,,,,,,,
3/26/2024,5.0025,-0.2675,0.0725,5.3425,-0.4125,0.105,6.165,-0.735,0.235,1.08,,,,,,,,,,,,,,,,,
3/27/2024,4.8125,-0.2525,0.0775,5.315,-0.4,0.115,6.16,-0.78,0.25,1.08,,,,,,,,,,,,,,,,,
3/28/2024,4.9625,-0.3,0.0775,5.345,-0.4225,0.0975,6.2075,-0.785,0.23,1.08,,,,,,,,,,,,,,,,,
3/29/2024,5.03,-0.2975,0.075,5.3725,-0.4275,0.0975,6.2025,-0.79,0.2325,1.08,,,,,,,,,,,,,,,,,
4/1/2024,5.385,-0.3675,0.0775,5.57,-0.47,0.11,6.3075,-0.825,0.235,1.07,,,,,,,,,,,,,,,,,
4/2/2024,5.66,-0.355,0.08,5.6125,-0.475,0.12,6.3175,-0.8325,0.255,1.08,,,,,,,,,,,,,,,,,
4/3/2024,5.6225,-0.3075,0.0775,5.55,-0.435,0.115,6.2425,-0.825,0.2475,1.08,,,,,,,,,,,,,,,,,
4/4/2024,5.9,-0.2675,0.0775,5.7625,-0.425,0.1075,6.3825,-0.78,0.2525,1.08,,,,,,,,,,,,,,,,,
4/5/2024,5.5225,-0.27,0.08,5.65,-0.4275,0.1125,6.3225,-0.7775,0.24,1.08,,,,,,,,,,,,,,,,,
4/8/2024,5.5825,-0.2525,0.075,5.5825,-0.4,0.115,6.2825,-0.7725,0.235,1.09,,,,,,,,,,,,,,,,,
4/9/2024,5.6425,-0.25,0.08,5.62,-0.41,0.115,6.31,-0.79,0.24,1.09,,,,,,,,,,,,,,,,,
4/10/2024,5.975,-0.365,0.0825,5.8475,-0.5125,0.1225,6.4575,-0.82,0.2425,1.07,,,,,,,,,,,,,,,,,
4/11/2024,5.605,-0.4725,0.0925,5.9,-0.6275,0.1325,6.48,-0.9225,0.2525,1.07,,,,,,,,,,,,,,,,,
4/12/2024,6.51,-0.615,0.12,6.52,-0.7175,0.1625,6.77,-1.0275,0.2875,1.06,,,,,,,,,,,,,,,,,
4/15/2024,6.7425,-0.645,0.12,6.54,-0.7925,0.1625,6.9125,-1.06,0.285,1.06,,,,,,,,,,,,,,,,,
4/16/2024,7.0475,-0.79,0.1325,6.91,-1.005,0.1775,7.1925,-1.275,0.3025,1.06,,,,,,,,,,,,,,,,,
4/17/2024,6.4475,-0.6125,0.1375,6.52,-0.845,0.1825,6.9825,-1.26,0.315,1.07,,,,,,,,,,,,,,,,,
4/18/2024,6.1325,-0.5275,0.1175,6.42,-0.75,0.16,6.855,-1.2,0.3,1.06,,,,,,,,,,,,,,,,,
4/19/2024,6.125,-0.5525,0.1225,6.3825,-0.78,0.17,6.855,-1.185,0.2975,1.07,,,,,,,,,,,,,,,,,
4/22/2024,5.9975,-0.43,0.1175,6.1475,-0.65,0.1525,6.7475,-1.1075,0.2925,1.07,,,,,,,,,,,,,,,,,
4/23/2024,5.8975,-0.345,0.095,5.9825,-0.555,0.135,6.63,-0.95,0.26,1.07,,,,,,,,,,,,,,,,,
4/24/2024,5.9475,-0.2475,0.0925,6.0275,-0.4475,0.1325,6.6425,-0.925,0.26,1.07,,,,,,,,,,,,,,,,,
4/25/2024,5.97,-0.3075,0.0925,6.165,-0.485,0.13,6.7275,-0.9775,0.27,1.07,,,,,,,,,,,,,,,,,
4/26/2024,5.94,-0.2775,0.0875,6.1175,-0.5,0.13,6.725,-0.98,0.265,1.07,,,,,,,,,,,,,,,,,
4/29/2024,5.8575,-0.28,0.08,6.025,-0.5,0.125,6.5925,-0.975,0.26,1.07,,,,,,,,,,,,,,,,,
4/30/2024,6.0125,-0.3,0.08,6.135,-0.5,0.12,6.6475,-0.97,0.2625,1.07,,,,,,,,,,,,,,,,,
5/1/2024,5.835,-0.2875,0.0825,6.0775,-0.5175,0.125,6.63,-1,0.265,1.07,,,,,,,,,,,,,,,,,
5/2/2024,5.705,-0.2775,0.0775,6.0825,-0.51,0.12,6.57,-0.9875,0.2575,1.07,,,,,,,,,,,,,,,,,
5/3/2024,5.4325,-0.2125,0.075,5.87,-0.475,0.115,6.3975,-0.9725,0.2625,1.08,,,,,,,,,,,,,,,,,
5/6/2024,5.595,-0.2125,0.0725,5.8,-0.4625,0.1125,6.34,-0.9875,0.2625,1.08,,,,,,,,,,,,,,,,,
5/7/2024,5.5025,-0.2225,0.075,5.75,-0.46,0.115,6.335,-0.965,0.26,1.08,,,,,,,,,,,,,,,,,
5/8/2024,5.44,-0.2275,0.0725,5.735,-0.465,0.115,6.335,-0.97,0.26,1.07,,,,,,,,,,,,,,,,,
5/9/2024,5.39,-0.22,0.075,5.7025,-0.475,0.1125,6.3225,-0.9775,0.2625,1.08,,,,,,,,,,,,,,,,,
5/10/2024,5.565,-0.2125,0.0725,5.595,-0.435,0.11,6.3175,-0.9675,0.255,1.08,,,,,,,,,,,,,,,,,
5/13/2024,5.975,-0.15,0.075,5.6725,-0.425,0.1175,6.34,-0.955,0.275,1.08,,,,,,,,,,,,,,,,,
5/14/2024,6.005,-0.16,0.065,5.705,-0.4075,0.1025,6.3325,-0.9275,0.2475,1.08,,,,,,,,,,,,,,,,,
5/15/2024,5.6825,-0.1025,0.0725,5.555,-0.3775,0.1075,6.2275,-0.9175,0.2475,1.09,,,,,,,,,,,,,,,,,
5/16/2024,5.41,-0.12,0.075,5.51,-0.37,0.105,6.1725,-0.855,0.2575,1.09,,,,,,,,,,,,,,,,,
5/17/2024,5.295,-0.13,0.07,5.3675,-0.365,0.1025,6.1225,-0.8275,0.2425,1.09,,,,,,,,,,,,,,,,,
5/20/2024,5.41,-0.16,0.07,5.4175,-0.3575,0.1,6.155,-0.8275,0.2325,1.09,,,,,,,,,,,,,,,,,
5/21/2024,5.235,-0.175,0.07,5.3025,-0.3625,0.1,6.1075,-0.815,0.2325,1.09,,,,,,,,,,,,,,,,,
5/22/2024,5.4025,-0.22,0.0725,5.4225,-0.375,0.1,6.205,-0.82,0.235,1.08,,,,,,,,,,,,,,,,,
5/23/2024,5.23,-0.2125,0.0725,5.3725,-0.355,0.1,6.2225,-0.8125,0.23,1.08,,,,,,,,,,,,,,,,,
5/24/2024,5.095,-0.22,0.07,5.2675,-0.37,0.0975,6.1775,-0.815,0.23,1.08,,,,,,,,,,,,,,,,,
5/27/2024,5.1825,-0.22,0.07,5.28,-0.3625,0.0975,6.1775,-0.8125,0.23,1.09,,,,,,,,,,,,,,,,,
5/28/2024,5.2175,-0.21,0.0725,5.275,-0.365,0.1,6.1775,-0.815,0.23,1.09,,,,,,,,,,,,,,,,,
5/29/2024,5.4475,-0.235,0.0775,5.475,-0.395,0.115,6.4125,-0.85,0.245,1.08,,,,,,,,,,,,,,,,,
5/30/2024,5.2,-0.25,0.08,5.4525,-0.44,0.1175,6.3725,-0.885,0.2725,1.08,,,,,,,,,,,,,,,,,
5/31/2024,5.155,-0.28,0.08,5.3725,-0.42,0.115,6.3325,-0.8875,0.2575,1.08,,,,,,,,,,,,,,,,,
6/3/2024,5.345,-0.2475,0.0775,5.4075,-0.4025,0.1225,6.34,-0.87,0.255,1.09,,,,,,,,,,,,,,,,,
6/4/2024,5.4625,-0.185,0.0775,5.48,-0.4,0.125,6.375,-0.88,0.275,1.09,,,,,,,,,,,,,,,,,
6/5/2024,5.365,-0.185,0.075,5.4475,-0.3925,0.12,6.345,-0.8475,0.2575,1.09,,,,,,,,,,,,,,,,,
6/6/2024,5.15,-0.185,0.075,5.3775,-0.38,0.12,6.275,-0.845,0.255,1.09,,,,,,,,,,,,,,,,,
6/7/2024,5.115,-0.235,0.0775,5.365,-0.405,0.125,6.28,-0.86,0.25,1.08,,,,,,,,,,,,,,,,,
6/10/2024,6.0375,-0.5375,0.0975,5.8025,-0.615,0.13,6.4525,-0.9825,0.2625,1.08,,,,,,,,,,,,,,,,,
6/11/2024,6.6125,-0.75,0.1125,6.245,-0.825,0.155,6.7825,-1.1375,0.2775,1.07,,,,,,,,,,,,,,,,,
6/12/2024,5.9925,-0.6725,0.115,5.8875,-0.785,0.1525,6.575,-1.12,0.2825,1.08,,,,,,,,,,,,,,,,,
6/13/2024,6.7825,-0.93,0.1275,6.5725,-1.055,0.1675,6.905,-1.31,0.295,1.07,,,,,,,,,,,,,,,,,
6/14/2024,7.3525,-1.505,0.1875,6.925,-1.5525,0.2375,7.055,-1.6775,0.3725,1.07,,,,,,,,,,,,,,,,,
6/17/2024,7.215,-1.5275,0.1875,6.72,-1.5775,0.2325,7.08,-1.6875,0.3575,1.07,,,,,,,,,,,,,,,,,
6/18/2024,7.2575,-1.525,0.1775,6.7475,-1.5775,0.2275,7.15,-1.6775,0.3575,1.07,,,,,,,,,,,,,,,,,
6/19/2024,7.0575,-1.465,0.175,6.575,-1.495,0.23,6.9825,-1.65,0.3575,1.07,,,,,,,,,,,,,,,,,
6/20/2024,6.8575,-1.4325,0.18,6.6125,-1.5025,0.2325,7.01,-1.6475,0.3525,1.07,,,,,,,,,,,,,,,,,
6/21/2024,6.82,-1.385,0.15,6.535,-1.42,0.195,7.03,-1.635,0.33,1.07,,,,,,,,,,,,,,,,,
6/24/2024,6.7425,-1.205,0.14,6.33,-1.2325,0.1975,6.8425,-1.455,0.315,1.07,,,,,,,,,,,,,,,,,
6/25/2024,6.7125,-1.16,0.145,6.295,-1.165,0.19,6.845,-1.41,0.31,1.07,,,,,,,,,,,,,,,,,
6/26/2024,6.68,-1.3175,0.16,6.4125,-1.29,0.2025,6.895,-1.465,0.325,1.07,,,,,,,,,,,,,,,,,
6/27/2024,6.565,-1.2675,0.1625,6.3275,-1.28,0.2025,6.8675,-1.45,0.33,1.07,,,,,,,,,,,,,,,,,
6/28/2024,6.46,-1.2525,0.155,6.23,-1.2425,0.2025,6.8575,-1.435,0.325,1.07,,,,,,,,,,,,,,,,,
7/1/2024,5.86,-0.75,0.11,5.77,-0.785,0.1475,6.62,-1.1625,0.29,1.07,,,,,,,,,,,,,,,,,
7/2/2024,5.755,-0.69,0.1125,5.69,-0.78,0.155,6.5825,-1.1625,0.31,1.07,,,,,,,,,,,,,,,,,
7/3/2024,5.515,-0.5,0.085,5.5425,-0.615,0.1325,6.4725,-0.96,0.2575,1.08,,,,,,,,,,,,,,,,,
7/4/2024,5.52,-0.5075,0.0875,5.63,-0.62,0.1325,6.48,-0.975,0.26,1.08,,,,,,,,,,,,,,,,,
7/5/2024,5.335,-0.4475,0.095,5.485,-0.57,0.13,6.425,-0.93,0.255,1.08,,,,,,,,,,,,,,,,,
7/8/2024,5.1725,-0.385,0.085,5.3475,-0.5275,0.125,6.335,-0.8575,0.245,1.08,,,,,,,,,,,,,,,,,
7/9/2024,5.06,-0.2975,0.08,5.325,-0.47,0.13,6.335,-0.855,0.255,1.08,,,,,,,,,,,,,,,,,
7/10/2024,4.995,-0.2925,0.08,5.325,-0.47,0.13,6.32,-0.8675,0.25,1.08,,,,,,,,,,,,,,,,,
7/11/2024,4.8075,-0.2525,0.0825,5.295,-0.4225,0.125,6.265,-0.845,0.2475,1.09,,,,,,,,,,,,,,,,,
7/12/2024,4.865,-0.2175,0.0925,5.18,-0.39,0.125,6.13,-0.82,0.245,1.09,,,,,,,,,,,,,,,,,
7/15/2024,5.0475,-0.1475,0.0925,5.23,-0.345,0.125,6.17,-0.81,0.245,1.09,,,,,,,,,,,,,,,,,
7/16/2024,5.0575,-0.145,0.0875,5.27,-0.39,0.125,6.175,-0.85,0.255,1.09,,,,,,,,,,,,,,,,,
7/17/2024,5.255,-0.1375,0.0975,5.4325,-0.3375,0.1225,6.175,-0.86,0.25,1.09,,,,,,,,,,,,,,,,,
7/18/2024,5.03,-0.2125,0.105,5.435,-0.42,0.1375,6.2175,-0.95,0.2575,1.09,,,,,,,,,,,,,,,,,
7/19/2024,5.0975,-0.25,0.105,5.445,-0.45,0.14,6.255,-0.965,0.2575,1.09,,,,,,,,,,,,,,,,,
7/22/2024,4.9775,-0.225,0.095,5.325,-0.44,0.13,6.195,-0.97,0.265,1.09,,,,,,,,,,,,,,,,,
7/23/2024,5.0175,-0.23,0.0925,5.4,-0.4475,0.1325,6.2725,-0.9625,0.2675,1.09,,,,,,,,,,,,,,,,,
7/24/2024,5.13,-0.2575,0.0975,5.485,-0.47,0.135,6.37,-0.97,0.27,1.08,,,,,,,,,,,,,,,,,
7/25/2024,4.99,-0.2725,0.105,5.505,-0.47,0.135,6.39,-1,0.2825,1.08,,,,,,,,,,,,,,,,,
7/26/2024,4.7375,-0.2375,0.1,5.23,-0.435,0.135,6.275,-0.96,0.27,1.09,,,,,,,,,,,,,,,,,
7/29/2024,4.985,-0.275,0.095,5.3375,-0.475,0.1325,6.31,-0.975,0.2725,1.08,,,,,,,,,,,,,,,,,
7/30/2024,4.9925,-0.2725,0.0925,5.335,-0.445,0.13,6.315,-0.95,0.27,1.08,,,,,,,,,,,,,,,,,
7/31/2024,4.9025,-0.29,0.1025,5.355,-0.445,0.135,6.365,-0.945,0.27,1.08,,,,,,,,,,,,,,,,,
8/1/2024,5.08,-0.3525,0.1225,5.6175,-0.5175,0.1525,6.5,-0.975,0.29,1.08,,,,,,,,,,,,,,,,,
8/2/2024,5.4425,-0.1975,0.13,5.785,-0.3725,0.175,6.5225,-0.83,0.2925,1.09,,,,,,,,,,,,,,,,,
8/5/2024,6.475,-0.01,0.2,6.3625,-0.265,0.22,6.715,-0.8225,0.3525,1.10,,,,,,,,,,,,,,,,,
8/6/2024,5.85,-0.21,0.18,6.3825,-0.39,0.2175,6.545,-0.865,0.345,1.09,,,,,,,,,,,,,,,,,
8/7/2024,5.55,-0.17,0.15,6.2775,-0.44,0.19,6.4625,-0.875,0.32,1.09,,,,,,,,,,,,,,,,,
8/8/2024,5.4975,-0.1475,0.17,6.2775,-0.415,0.2,6.515,-0.9175,0.3325,1.09,,,,,,,,,,,,,,,,,
8/9/2024,5.4575,-0.15,0.165,6.12,-0.42,0.185,6.4975,-0.945,0.325,1.09,,,,,,,,,,,,,,,,,
8/12/2024,5.5625,-0.1525,0.135,6.1,-0.4225,0.185,6.485,-0.9175,0.3175,1.09,,,,,,,,,,,,,,,,,
8/13/2024,5.75,-0.115,0.1425,6.23,-0.39,0.19,6.6225,-0.92,0.3225,1.10,,,,,,,,,,,,,,,,,
8/14/2024,5.7125,0.1025,0.17,6.23,-0.26,0.2,6.615,-0.88,0.3275,1.10,,,,,,,,,,,,,,,,,
8/15/2024,5.32,0.01,0.165,6.1175,-0.285,0.1925,6.545,-0.8975,0.3175,1.10,,,,,,,,,,,,,,,,,
8/16/2024,5.335,0.06,0.15,6.0825,-0.2575,0.19,6.575,-0.9025,0.3225,1.10,,,,,,,,,,,,,,,,,
8/19/2024,6.04,0.0975,0.1525,6.3175,-0.2225,0.1975,6.61,-0.855,0.315,1.11,,,,,,,,,,,,,,,,,
8/20/2024,6.3925,0.1575,0.1575,6.5,-0.18,0.2,6.585,-0.82,0.325,1.11,,,,,,,,,,,,,,,,,
8/21/2024,6.52,0.19,0.1825,6.5075,-0.1475,0.215,6.5075,-0.7925,0.325,1.12,,,,,,,,,,,,,,,,,
8/22/2024,6.0575,0.23,0.1725,6.4125,-0.13,0.21,6.3975,-0.7625,0.335,1.11,,,,,,,,,,,,,,,,,
8/23/2024,6.24,0.185,0.18,6.4425,-0.0675,0.215,6.395,-0.745,0.33,1.12,,,,,,,,,,,,,,,,,
8/26/2024,6.515,0.3075,0.1775,6.6325,-0.05,0.2225,6.475,-0.77,0.355,1.12,,,,,,,,,,,,,,,,,
8/27/2024,6.365,0.2675,0.175,6.53,-0.05,0.215,6.4075,-0.7575,0.325,1.12,,,,,,,,,,,,,,,,,
8/28/2024,6.545,0.1,0.17,6.6525,-0.165,0.2075,6.43,-0.82,0.33,1.11,,,,,,,,,,,,,,,,,
8/29/2024,6.465,-0.0275,0.1775,6.6975,-0.3,0.215,6.45,-0.8875,0.3325,1.11,,,,,,,,,,,,,,,,,
8/30/2024,6.14,-0.0375,0.1475,6.5075,-0.33,0.195,6.36,-0.875,0.305,1.10,,,,,,,,,,,,,,,,,
9/2/2024,6.1975,-0.0625,0.1475,6.4275,-0.34,0.18,6.3275,-0.8825,0.295,1.11,,,,,,,,,,,,,,,,,
9/3/2024,6.215,-0.125,0.145,6.37,-0.3625,0.185,6.28,-0.88,0.29,1.10,,,,,,,,,,,,,,,,,
9/4/2024,6.19,0.0225,0.1375,6.305,-0.3375,0.1775,6.2575,-0.86,0.2925,1.11,,,,,,,,,,,,,,,,,
9/5/2024,6.24,0.13,0.135,6.3575,-0.24,0.175,6.27,-0.815,0.305,1.11,,,,,,,,,,,,,,,,,
9/6/2024,5.7325,0.135,0.1425,6.1825,-0.2225,0.18,6.185,-0.805,0.31,1.11,,,,,,,,,,,,,,,,,
9/9/2024,5.6025,0.0375,0.135,6.03,-0.2525,0.1725,6.15,-0.81,0.305,1.10,,,,,,,,,,,,,,,,,
9/10/2024,5.69,-0.03,0.135,6.05,-0.3125,0.1725,6.2025,-0.8175,0.3,1.10,,,,,,,,,,,,,,,,,
9/11/2024,5.61,-0.0575,0.1425,6.1125,-0.33,0.1825,6.2125,-0.8375,0.305,1.10,,,,,,,,,,,,,,,,,
9/12/2024,5.48,0.0475,0.1375,6.16,-0.2975,0.1875,6.17,-0.8525,0.3125,1.11,,,,,,,,,,,,,,,,,
9/13/2024,5.5,0.1475,0.1375,6.1625,-0.2225,0.1825,6.175,-0.81,0.305,1.11,,,,,,,,,,,,,,,,,
9/16/2024,5.8575,0.2075,0.1425,6.2875,-0.16,0.18,6.2125,-0.735,0.3,1.11,,,,,,,,,,,,,,,,,
9/17/2024,5.995,0.2175,0.1375,6.2775,-0.1575,0.1875,6.2225,-0.7425,0.3275,1.11,,,,,,,,,,,,,,,,,
9/18/2024,5.795,0.1675,0.1375,6.2425,-0.1375,0.185,6.24,-0.7075,0.3225,1.11,,,,,,,,,,,,,,,,,
9/19/2024,5.4575,0.12,0.125,6.2125,-0.15,0.175,6.14,-0.69,0.305,1.12,,,,,,,,,,,,,,,,,
9/20/2024,5.4,0.13,0.125,6.2025,-0.155,0.1725,6.12,-0.7,0.305,1.12,,,,,,,,,,,,,,,,,
9/23/2024,5.5375,0.0425,0.125,6.2,-0.18,0.175,6.145,-0.6975,0.3025,1.11,,,,,,,,,,,,,,,,,
9/24/2024,5.5775,0.0175,0.12,6.19,-0.185,0.17,6.135,-0.6725,0.2975,1.12,,,,,,,,,,,,,,,,,
9/25/2024,5.74,0.025,0.12,6.2725,-0.2175,0.17,6.2,-0.68,0.29,1.11,,,,,,,,,,,,,,,,,
9/26/2024,5.6975,-0.095,0.12,6.3325,-0.255,0.17,6.2425,-0.6625,0.2875,1.12,,,,,,,,,,,,,,,,,
9/27/2024,5.865,-0.1275,0.1225,6.385,-0.2925,0.1675,6.29,-0.68,0.285,1.12,,,,,,,,,,,,,,,,,
9/30/2024,6.0575,-0.1,0.1225,6.5025,-0.2725,0.1725,6.335,-0.685,0.285,1.11,,,,,,,,,,,,,,,,,
10/1/2024,6.335,-0.2675,0.1425,6.71,-0.4175,0.1775,6.48,-0.75,0.29,1.11,,,,,,,,,,,,,,,,,
10/2/2024,6.22,-0.3075,0.1375,6.645,-0.5025,0.1825,6.4325,-0.81,0.3125,1.10,,,,,,,,,,,,,,,,,
10/3/2024,6.195,-0.29,0.145,6.695,-0.485,0.185,6.455,-0.8075,0.3075,1.10,,,,,,,,,,,,,,,,,
10/4/2024,7.1225,-0.3175,0.12,6.46,-0.4975,0.1775,6.3725,-0.8175,0.325,1.10,,,,,,,,,,,,,,,,,
10/7/2024,7.48,-0.3975,0.125,6.43,-0.5,0.18,6.3425,-0.8225,0.33,1.10,,,,,,,,,,,,,,,,,
10/8/2024,7.4375,-0.3775,0.11,6.3875,-0.485,0.175,6.2875,-0.8075,0.3025,1.10,,,,,,,,,,,,,,,,,
10/9/2024,7.4375,-0.39,0.1,6.365,-0.495,0.165,6.26,-0.805,0.295,1.09,,,,,,,,,,,,,,,,,
10/10/2024,7.3425,-0.4425,0.1025,6.42,-0.5075,0.1575,6.3075,-0.815,0.295,1.09,,,,,,,,,,,,,,,,,
10/11/2024,7.2375,-0.4125,0.085,6.3975,-0.5,0.145,6.3275,-0.805,0.2925,1.09,,,,,,,,,,,,,,,,,
10/14/2024,7.2675,-0.4025,0.075,6.3425,-0.49,0.145,6.3425,-0.7775,0.285,1.09,,,,,,,,,,,,,,,,,
10/15/2024,7.3575,-0.4075,0.055,6.45,-0.5325,0.1425,6.4175,-0.805,0.29,1.09,,,,,,,,,,,,,,,,,
10/16/2024,7.4975,-0.4425,0.0575,6.6125,-0.5825,0.1475,6.4825,-0.8675,0.29,1.09,,,,,,,,,,,,,,,,,
10/17/2024,7.5075,-0.5,0.065,6.8725,-0.67,0.15,6.6325,-0.9175,0.305,1.08,,,,,,,,,,,,,,,,,
10/18/2024,7.3525,-0.4775,0.065,6.6875,-0.63,0.1575,6.5725,-0.94,0.305,1.09,,,,,,,,,,,,,,,,,
10/21/2024,7.53,-0.4875,0.0675,6.7325,-0.645,0.1375,6.5975,-0.91,0.2875,1.08,,,,,,,,,,,,,,,,,
10/22/2024,7.8575,-0.525,0.0525,6.9575,-0.705,0.14,6.6825,-1.0025,0.295,1.08,,,,,,,,,,,,,,,,,
10/23/2024,8.36,-0.57,0.065,7.245,-0.77,0.1525,6.8525,-1.065,0.3025,1.08,,,,,,,,,,,,,,,,,
10/24/2024,7.7925,-0.54,0.0675,7.025,-0.77,0.155,6.73,-1.08,0.315,1.08,,,,,,,,,,,,,,,,,
10/25/2024,7.6675,-0.5025,0.0625,6.8,-0.7475,0.1525,6.6525,-1.07,0.305,1.08,,,,,,,,,,,,,,,,,
10/28/2024,8.1375,-0.5225,0.0525,7.0025,-0.78,0.16,6.69,-1.09,0.315,1.08,,,,,,,,,,,,,,,,,
10/29/2024,8.7225,-0.545,0.06,7.2975,-0.815,0.1675,6.83,-1.125,0.3175,1.08,,,,,,,,,,,,,,,,,
10/30/2024,8.4375,-0.525,0.0625,7.12,-0.8225,0.16,6.635,-1.125,0.315,1.09,,,,,,,,,,,,,,,,,
10/31/2024,7.985,-0.5225,0.0575,6.94,-0.845,0.16,6.565,-1.17,0.315,1.09,,,,,,,,,,,,,,,,,
11/1/2024,7.9375,-0.51,0.065,6.9325,-0.8325,0.1625,6.6375,-1.1525,0.31,1.08,,,,,,,,,,,,,,,,,
11/4/2024,8.615,-0.585,0.0725,7.0425,-0.82,0.16,6.6025,-1.1325,0.3075,1.09,,,,,,,,,,,,,,,,,
11/5/2024,8.69,-0.6075,0.0625,6.995,-0.825,0.155,6.5475,-1.1,0.3075,1.09,,,,,,,,,,,,,,,,,
11/6/2024,7.22,-0.54,0.095,6.8125,-0.8175,0.17,6.7575,-1.15,0.31,1.07,,,,,,,,,,,,,,,,,
11/7/2024,6.4375,-0.515,0.075,6.41,-0.755,0.1425,6.6125,-1.1475,0.2975,1.08,,,,,,,,,,,,,,,,,
11/8/2024,6.5325,-0.475,0.0775,6.52,-0.715,0.1425,6.6675,-1.1075,0.295,1.07,,,,,,,,,,,,,,,,,
11/11/2024,7.42,-0.61,0.1125,7.1225,-0.8275,0.1825,7.025,-1.18,0.3275,1.07,,,,,,,,,,,,,,,,,
11/12/2024,7.7,-0.595,0.105,7.385,-0.8825,0.1825,7.2425,-1.235,0.3375,1.06,,,,,,,,,,,,,,,,,
11/13/2024,7.2225,-0.525,0.095,7.15,-0.875,0.1825,7.16,-1.2475,0.3275,1.06,,,,,,,,,,,,,,,,,
11/14/2024,7.5325,-0.65,0.12,7.4875,-0.985,0.1925,7.34,-1.32,0.34,1.05,,,,,,,,,,,,,,,,,
11/15/2024,7.5175,-0.64,0.1125,7.3725,-0.975,0.18,7.265,-1.29,0.33,1.05,,,,,,,,,,,,,,,,,
11/18/2024,7.49,-0.595,0.11,7.21,-0.9825,0.1825,7.1175,-1.2975,0.33,1.06,,,,,,,,,,,,,,,,,
11/19/2024,7.655,-0.7625,0.12,7.18,-1.015,0.1825,7.1125,-1.3425,0.3275,1.06,,,,,,,,,,,,,,,,,
11/20/2024,7.965,-0.7975,0.13,7.415,-1.1,0.1925,7.2675,-1.37,0.3375,1.05,,,,,,,,,,,,,,,,,
11/21/2024,8.115,-0.9075,0.155,7.6625,-1.1525,0.2125,7.405,-1.385,0.3525,1.05,,,,,,,,,,,,,,,,,
11/22/2024,8.3625,-0.945,0.1425,7.76,-1.125,0.2,7.45,-1.4225,0.3475,1.04,,,,,,,,,,,,,,,,,
11/25/2024,8.3375,-0.67,0.1325,7.5925,-0.9675,0.1925,7.365,-1.3225,0.3475,1.05,,,,,,,,,,,,,,,,,
11/26/2024,8.2925,-0.7375,0.1275,7.79,-1.01,0.19,7.4625,-1.3475,0.34,1.05,,,,,,,,,,,,,,,,,
11/27/2024,8.5025,-0.59,0.12,7.7925,-0.94,0.185,7.5175,-1.295,0.34,1.06,,,,,,,,,,,,,,,,,
11/28/2024,8.175,-0.5925,0.1175,7.85,-0.9925,0.1925,7.5275,-1.3425,0.355,1.06,,,,,,,,,,,,,,,,,
11/29/2024,8,-0.6075,0.115,7.71,-0.9575,0.185,7.4075,-1.3425,0.3425,1.06,,,,,,,,,,,,,,,,,
12/2/2024,8.6575,-0.795,0.1275,8.225,-1.0975,0.2,7.665,-1.4025,0.3475,1.05,,,,,,,,,,,,,,,,,
12/3/2024,8.42,-0.6575,0.1125,7.9725,-0.995,0.185,7.62,-1.365,0.3475,1.05,,,,,,,,,,,,,,,,,
12/4/2024,8.035,-0.6875,0.1125,7.7525,-1.0025,0.1775,7.5125,-1.385,0.3325,1.05,,,,,,,,,,,,,,,,,
12/5/2024,7.2375,-0.465,0.085,7.3375,-0.8725,0.1625,7.3825,-1.3675,0.3275,1.06,,,,,,,,,,,,,,,,,
12/6/2024,7.0475,-0.47,0.0875,7.23,-0.8575,0.16,7.3425,-1.395,0.3125,1.06,,,,,,,,,,,,,,,,,
12/9/2024,7.2975,-0.4375,0.0925,7.3575,-0.8625,0.1575,7.32,-1.4,0.325,1.06,,,,,,,,,,,,,,,,,
12/10/2024,7.5725,-0.6,0.0875,7.535,-0.9575,0.1625,7.5025,-1.445,0.3225,1.05,,,,,,,,,,,,,,,,,
12/11/2024,7.45,-0.6025,0.0975,7.5925,-0.9625,0.16,7.5575,-1.445,0.3275,1.05,,,,,,,,,,,,,,,,,
12/12/2024,7.3025,-0.6525,0.0875,7.745,-0.96,0.155,7.715,-1.4775,0.3125,1.05,,,,,,,,,,,,,,,,,
12/13/2024,7.405,-0.6075,0.0825,7.71,-0.95,0.1475,7.6625,-1.465,0.315,1.05,,,,,,,,,,,,,,,,,
12/16/2024,7.575,-0.595,0.0825,7.795,-0.95,0.1475,7.65,-1.515,0.315,1.05,,,,,,,,,,,,,,,,,
12/17/2024,7.525,-0.5575,0.0825,7.8175,-0.96,0.1475,7.6925,-1.5325,0.3175,1.05,,,,,,,,,,,,,,,,,
12/18/2024,7.915,-0.61,0.1025,8.115,-0.9875,0.1575,7.8975,-1.5575,0.325,1.04,,,,,,,,,,,,,,,,,
